"통계일","성별","연령대","키워드","점수"
"2020-12-26","여성","20대","방어",284.59425
"2020-12-26","남성","60대이상","감귤",97.06311000000001
"2020-12-26","남성","60대이상","일출",120.11743999999999
"2020-12-26","남성","60대이상","방어",336.85754000000003
"2020-12-26","여성","50대","감귤",475.61982
"2020-12-26","여성","50대","일출",172.03854
"2020-12-26","여성","50대","방어",390.22035
"2020-12-26","남성","20대","감귤",125.24791
"2020-12-26","남성","20대","일출",328.42974
"2020-12-26","남성","20대","방어",342.14874
"2020-12-26","남성","30대","감귤",193.18001999999998
"2020-12-26","남성","30대","일출",227.86435
"2020-12-26","남성","30대","방어",374.20108
"2020-12-26","남성","40대","감귤",199.07576000000003
"2020-12-26","남성","40대","일출",146.25691
"2020-12-26","남성","40대","방어",413.21625
"2020-12-26","남성","50대","감귤",120.16859
"2020-12-26","남성","50대","일출",91.56936
"2020-12-26","남성","50대","방어",347.53565000000003
"2020-12-26","남성","10대","일출",315.51723
"2020-12-26","남성","10대","방어",134.48273
"2020-12-26","남성","10대","벚꽃",89.16253
"2020-12-28","여성","60대이상","감귤",96.24058
"2020-12-28","여성","60대이상","일출",151.1278
"2020-12-28","여성","60대이상","방어",109.39847
"2020-12-28","전체","전체","감귤",44.15278
"2020-12-28","전체","전체","일출",139.49311
"2020-12-28","전체","전체","방어",61.96257
"2020-12-28","여성","30대","감귤",101.20753
"2020-12-28","여성","30대","일출",148.64325
"2020-12-28","여성","30대","방어",72.69496000000001
"2020-12-28","여성","40대","감귤",121.32227
"2020-12-28","여성","40대","일출",142.41852
"2020-12-28","여성","40대","방어",79.88319
"2020-12-28","여성","10대","일출",134.90303
"2020-12-28","여성","10대","벚꽃",20.80638
"2020-12-28","여성","10대","동백",38.87349
"2020-12-28","여성","20대","감귤",25.80265
"2020-12-28","여성","20대","일출",139.79837
"2020-12-28","여성","20대","방어",37.754580000000004
"2020-12-28","남성","60대이상","감귤",44.936080000000004
"2020-12-28","남성","60대이상","일출",154.17894
"2020-12-28","남성","60대이상","방어",190.95377
"2020-12-28","여성","50대","감귤",122.47461
"2020-12-28","여성","50대","일출",140.59931
"2020-12-28","여성","50대","방어",103.62492
"2020-12-28","남성","20대","감귤",15.786280000000001
"2020-12-28","남성","20대","일출",132.93086
"2020-12-28","남성","20대","방어",38.19496
"2020-12-28","남성","30대","감귤",40.49491
"2020-12-28","남성","30대","일출",141.32324
"2020-12-28","남성","30대","방어",78.10103999999998
"2020-12-28","남성","40대","감귤",61.73316
"2020-12-28","남성","40대","일출",140.68734
"2020-12-28","남성","40대","방어",131.81815
"2020-12-28","남성","50대","감귤",56.86668
"2020-12-28","남성","50대","일출",138.66289
"2020-12-28","남성","50대","방어",178.05073
"2020-12-28","남성","10대","일출",127.81178
"2020-12-28","남성","10대","방어",14.34094
"2020-12-28","남성","10대","벚꽃",10.47371
"2020-12-30","여성","60대이상","감귤",15.21941
"2020-12-30","여성","60대이상","일출",127.38872
"2020-12-30","여성","60대이상","방어",16.05973
"2020-12-30","전체","전체","감귤",10.64679
"2020-12-30","전체","전체","일출",136.16471
"2020-12-30","전체","전체","방어",15.61447
"2020-12-30","여성","30대","감귤",16.38332
"2020-12-30","여성","30대","일출",128.28551
"2020-12-30","여성","30대","방어",13.87439
"2020-12-30","여성","40대","감귤",21.969320000000003
"2020-12-30","여성","40대","일출",128.14013
"2020-12-30","여성","40대","방어",15.554419999999999
"2020-12-30","여성","10대","일출",143.6179
"2020-12-30","여성","10대","벚꽃",5.89034
"2020-12-30","여성","10대","동백",10.410110000000001
"2020-12-30","여성","20대","감귤",5.5699000000000005
"2020-12-30","여성","20대","일출",134.81328
"2020-12-30","여성","20대","방어",9.966999999999999
"2020-12-30","남성","60대이상","감귤",11.26957
"2020-12-30","남성","60대이상","일출",145.32996
"2020-12-30","남성","60대이상","방어",41.02347
"2020-12-30","여성","50대","감귤",19.58839
"2020-12-30","여성","50대","일출",124.1507
"2020-12-30","여성","50대","방어",15.07148
"2020-12-30","남성","20대","감귤",5.150690000000001
"2020-12-30","남성","20대","일출",145.62872000000002
"2020-12-30","남성","20대","방어",13.833689999999999
"2020-12-30","남성","30대","감귤",8.3112
"2020-12-30","남성","30대","일출",132.32221
"2020-12-30","남성","30대","방어",17.84938
"2020-12-30","남성","40대","감귤",14.82364
"2020-12-30","남성","40대","일출",133.59306999999998
"2020-12-30","남성","40대","방어",29.04371
"2020-12-30","남성","50대","감귤",13.35225
"2020-12-30","남성","50대","일출",134.83156
"2020-12-30","남성","50대","방어",36.07953
"2020-12-30","남성","10대","일출",157.68523000000002
"2020-12-30","남성","10대","방어",6.353319999999999
"2020-12-30","남성","10대","벚꽃",4.24064
"2021-01-05","여성","60대이상","감귤",306.18181
"2021-01-05","여성","60대이상","동백",124.36361
"2021-01-05","전체","전체","감귤",353.29902
"2021-01-05","전체","전체","방어",215.50333
"2021-01-05","여성","30대","감귤",347.06676
"2021-01-05","여성","30대","방어",114.07939999999999
"2021-01-05","여성","40대","감귤",337.32775
"2021-01-05","여성","40대","방어",90.06261
"2021-01-05","여성","10대","벚꽃",188.03415999999999
"2021-01-05","여성","10대","동백",364.5299
"2021-01-05","여성","20대","감귤",375.26095
"2021-01-05","여성","20대","방어",289.45718
"2021-01-05","남성","60대이상","감귤",321.39533
"2021-01-05","남성","60대이상","방어",366.97673
"2021-01-05","여성","50대","감귤",346.16723
"2021-01-05","여성","50대","동백",103.74563
"2021-01-05","남성","20대","감귤",267.83294
"2021-01-05","남성","20대","방어",365.80134
"2021-01-05","남성","30대","감귤",363.27272000000005
"2021-01-05","남성","30대","방어",349.54544
"2021-01-05","남성","40대","감귤",349.2172
"2021-01-05","남성","40대","방어",351.17415
"2021-01-05","남성","50대","감귤",303.17163
"2021-01-05","남성","50대","방어",357.64924
"2021-01-05","남성","10대","벚꽃",267.53245000000004
"2021-01-05","남성","10대","동백",344.15583
"2021-01-12","남성","10대","캠핑",0.61424
"2021-01-12","남성","10대","눈꽃",113.20674000000001
"2021-01-12","남성","10대","동백",3.14112
"2021-01-15","남성","60대이상","방어",371.69809000000004
"2021-01-15","남성","50대","방어",355.52522
"2021-01-16","여성","60대이상","캠핑",8.426950000000001
"2021-01-16","여성","60대이상","눈꽃",121.91009
"2021-01-16","여성","60대이상","동백",54.634809999999995
"2021-01-16","전체","전체","캠핑",17.7038
"2021-01-16","전체","전체","눈꽃",142.15021000000002
"2021-01-16","전체","전체","동백",22.92811
"2021-01-16","여성","30대","캠핑",27.121339999999996
"2021-01-16","여성","30대","눈꽃",146.1766
"2021-01-16","여성","30대","동백",27.40501
"2021-01-16","여성","40대","캠핑",35.66861
"2021-01-16","여성","40대","눈꽃",139.96419
"2021-01-16","여성","40대","동백",61.87674
"2021-01-16","여성","10대","해수욕장",14.13042
"2021-01-16","여성","10대","눈꽃",182.60868
"2021-01-16","여성","10대","동백",108.28801
"2021-01-16","여성","20대","캠핑",14.8237
"2021-01-16","여성","20대","눈꽃",154.32575
"2021-01-16","여성","20대","동백",26.822869999999998
"2021-01-16","남성","60대이상","캠핑",34.29951
"2021-01-16","남성","60대이상","눈꽃",132.04507999999998
"2021-01-16","남성","60대이상","동백",61.83573
"2021-01-16","여성","50대","캠핑",15.56306
"2021-01-16","여성","50대","눈꽃",129.09617
"2021-01-16","여성","50대","동백",75.97871
"2021-01-16","남성","20대","캠핑",10.54035
"2021-01-16","남성","20대","눈꽃",151.93776
"2021-01-16","남성","20대","동백",9.49091
"2021-01-16","남성","30대","캠핑",13.950099999999999
"2021-01-16","남성","30대","눈꽃",137.85614999999999
"2021-01-16","남성","30대","동백",6.047230000000001
"2021-01-16","남성","40대","캠핑",32.12794
"2021-01-16","남성","40대","눈꽃",135.04867
"2021-01-16","남성","40대","동백",14.563859999999998
"2021-01-16","남성","50대","캠핑",32.98134
"2021-01-16","남성","50대","눈꽃",131.42856
"2021-01-16","남성","50대","동백",39.813629999999996
"2021-01-16","남성","10대","캠핑",9.983609999999999
"2021-01-16","남성","10대","눈꽃",187.72503
"2021-01-16","남성","10대","동백",37.31585
"2021-01-17","남성","40대","캠핑",52.751819999999995
"2020-12-24","여성","60대이상","감귤",412.65821000000005
"2020-12-24","여성","60대이상","방어",422.78479
"2020-12-24","전체","전체","감귤",160.54824
"2020-12-24","전체","전체","방어",318.71272999999997
"2020-12-24","여성","30대","감귤",412.65821000000005
"2020-12-24","여성","30대","방어",422.78479
"2020-12-24","여성","40대","감귤",412.65821000000005
"2020-12-24","여성","40대","방어",422.78479
"2020-12-24","여성","10대","벚꽃",83.90802
"2020-12-24","여성","10대","동백",387.3563
"2020-12-24","여성","20대","감귤",412.65821000000005
"2020-12-24","여성","20대","방어",422.78479
"2020-12-24","남성","60대이상","감귤",102.05578
"2020-12-24","남성","60대이상","방어",294.56678999999997
"2020-12-24","남성","20대","감귤",102.05578
"2020-12-24","남성","20대","방어",294.56678999999997
"2020-12-27","여성","60대이상","감귤",339.39392000000004
"2020-12-27","여성","60대이상","일출",199.39391999999998
"2020-12-27","여성","60대이상","방어",328.48482
"2020-12-27","전체","전체","감귤",255.3499
"2020-12-27","전체","전체","일출",269.97677
"2020-12-27","전체","전체","방어",329.24708
"2020-12-27","여성","30대","감귤",355.03069
"2020-12-27","여성","30대","일출",201.88944
"2020-12-27","여성","30대","방어",229.66458999999998
"2020-12-27","여성","40대","감귤",362.35479
"2020-12-27","여성","40대","일출",145.77612
"2020-12-27","여성","40대","방어",216.42025
"2020-12-27","여성","10대","일출",260.59477000000004
"2020-12-27","여성","10대","벚꽃",115.05573999999999
"2020-12-27","여성","10대","동백",211.71002000000001
"2020-12-27","여성","20대","감귤",147.86356999999998
"2020-12-27","여성","20대","일출",278.91022
"2020-12-27","여성","20대","방어",206.11523000000003
"2020-12-27","남성","60대이상","감귤",75.47721
"2020-12-27","남성","60대이상","일출",101.90893
"2020-12-27","남성","60대이상","방어",286.63728000000003
"2020-12-27","여성","50대","감귤",377.68594
"2020-12-27","여성","50대","일출",142.01100000000002
"2020-12-27","여성","50대","방어",299.72449
"2020-12-27","남성","20대","감귤",102.85122000000001
"2020-12-27","남성","20대","일출",279.29751
"2020-12-27","남성","20대","방어",246.36362
"2020-12-27","남성","30대","감귤",211.61085
"2020-12-27","남성","30대","일출",257.79287
"2020-12-27","남성","30대","방어",367.99162
"2020-12-27","남성","40대","감귤",173.89378
"2020-12-27","남성","40대","일출",131.66172999999998
"2020-12-27","남성","40대","방어",333.23499
"2020-12-27","남성","50대","감귤",96.95199
"2020-12-27","남성","50대","일출",76.97793
"2020-12-27","남성","50대","방어",278.98831
"2020-12-27","남성","10대","일출",262.31525999999997
"2020-12-27","남성","10대","방어",99.75367
"2020-12-27","남성","10대","벚꽃",72.90638
"2021-01-02","여성","60대이상","감귤",311.99999
"2021-01-02","여성","60대이상","동백",135.63634
"2021-01-02","전체","전체","감귤",350.39422
"2021-01-02","전체","전체","방어",268.79407
"2021-01-02","여성","30대","감귤",353.736
"2021-01-02","여성","30대","방어",149.21698
"2021-01-02","여성","40대","감귤",345.28679
"2021-01-02","여성","40대","방어",112.99637000000001
"2021-01-04","여성","60대이상","감귤",338.18181
"2021-01-04","여성","60대이상","방어",117.45453
"2021-01-04","전체","전체","감귤",375.85690999999997
"2021-01-04","전체","전체","방어",217.63629
"2021-01-04","여성","30대","감귤",372.30423
"2021-01-04","여성","30대","방어",109.97761000000001
"2021-01-04","여성","40대","감귤",354.31206
"2021-01-04","여성","40대","방어",87.6454
"2021-01-04","여성","10대","벚꽃",194.87177
"2021-01-04","여성","10대","동백",376.06836
"2021-01-04","여성","20대","감귤",390.20617
"2021-01-04","여성","20대","방어",281.23708999999997
"2021-01-04","남성","60대이상","감귤",301.71671
"2021-01-04","남성","60대이상","방어",366.52359
"2021-01-04","여성","50대","감귤",366.28918
"2021-01-04","여성","50대","동백",106.35887000000001
"2021-01-04","남성","20대","감귤",268.68129999999996
"2021-01-04","남성","20대","방어",358.79119000000003
"2021-01-04","남성","30대","감귤",377.97512000000006
"2021-01-04","남성","30대","방어",337.65539
"2021-01-04","남성","40대","감귤",367.23321999999996
"2021-01-04","남성","40대","방어",341.73747000000003
"2021-01-04","남성","50대","감귤",302.79718
"2021-01-04","남성","50대","방어",349.65034
"2021-01-04","남성","10대","벚꽃",268.83115000000004
"2021-01-04","남성","10대","동백",363.63635
"2021-01-09","여성","60대이상","캠핑",2.03357
"2021-01-09","여성","60대이상","눈꽃",113.96993
"2021-01-09","여성","60대이상","동백",9.431170000000002
"2021-01-09","전체","전체","캠핑",2.56984
"2021-01-09","전체","전체","눈꽃",110.7751
"2021-01-09","전체","전체","동백",3.24097
"2021-01-09","여성","30대","캠핑",3.3888300000000005
"2021-01-09","여성","30대","눈꽃",111.93469999999999
"2021-01-09","여성","30대","동백",3.7884
"2021-01-09","여성","40대","캠핑",4.88443
"2021-01-09","여성","40대","눈꽃",115.72499
"2021-01-09","여성","40대","동백",7.97913
"2021-01-09","여성","10대","해수욕장",0.59652
"2021-01-09","여성","10대","눈꽃",120.88816
"2021-01-09","여성","10대","동백",7.7644
"2021-01-09","여성","20대","캠핑",1.3856
"2021-01-09","여성","20대","눈꽃",109.34897000000001
"2021-01-09","여성","20대","동백",2.57747
"2021-01-09","남성","60대이상","캠핑",7.42922
"2021-01-09","남성","60대이상","눈꽃",127.75155
"2021-01-09","남성","60대이상","동백",14.858479999999998
"2021-01-09","여성","50대","캠핑",2.38937
"2021-01-09","여성","50대","눈꽃",114.32062
"2021-01-09","여성","50대","동백",10.20422
"2021-01-09","남성","20대","캠핑",1.3688600000000002
"2021-01-09","남성","20대","눈꽃",108.27706
